,Overarching_group,Group,Risk_factor,anal_year,median_Deaths,min_Deaths,max_Deaths,n_estimates_Deaths,mean_Deaths,std_Deaths,mad_Deaths,range_Deaths,fold_range_vs_median_Deaths,rmu_Deaths,cv_Deaths,max_vs_min_Deaths,f_med_Deaths,rcv_m_Deaths,median_DALYs,min_DALYs,max_DALYs,n_estimates_DALYs,mean_DALYs,std_DALYs,mad_DALYs,range_DALYs,fold_range_vs_median_DALYs,rmu_DALYs,cv_DALYs,max_vs_min_DALYs,f_med_DALYs,rcv_m_DALYs
609,Metabolic risks,High fasting plasma glucose,High fasting plasma glucose,2019,5088825.39219422,4677739.99846306,6501397.69891167,3.0,5422654.36318965,956563.2172043198,411085.3937311601,1823657.70044861,0.3583651550013741,0.3363035108466547,0.1764012885825276,1.389858714047339,1.2775831744756272,0.119718895139157,147508942.724442,143872329.723701,172068733.66272,3,154483335.37028766,15337565.431218237,3636613.000741005,28196403.939018995,0.19115047141034722,0.18252068335677657,0.09928297699201649,1.1959821182653305,1.1664969627242028,0.03653649987286597
610,Metabolic risks,High fasting plasma glucose,High fasting plasma glucose,2021,5171265.87874013,5049704.8445462,5292826.91293406,2.0,5171265.87874013,171913.26321315567,121561.03419393022,243122.06838786043,0.04701403371800562,0.04701403371800562,0.033243942052934766,1.0481457977985462,1.024072898899273,0.034837398985042164,155162656.3869695,154643066.368685,155682246.405254,2,155162656.3869695,734811.2507316238,519590.01828449965,1039180.0365689993,0.00669735915049898,0.00669735915049898,0.0047357480713596046,1.0067198618145057,1.003359930907253,0.004962743130519745
611,Metabolic risks,High systolic blood pressure,High systolic blood pressure,1990,6949000.0,6564593.52849285,7293185.0,5.0,6963275.774930341,302362.4671162926,272885.71686222963,728591.4715071497,0.10484839135230245,0.1046334361954002,0.04342244611435304,1.1109880555962504,1.0585575435613308,0.05819781729598853,143434000.0,137017000.0,157886080.630587,5,146898508.3713966,8618195.725028392,6417000.0,20869080.63058701,0.14549605135872257,0.14206461904857942,0.0586676871029855,1.1523101558973485,1.1007577048021182,0.06630222959688777
612,Metabolic risks,High systolic blood pressure,High systolic blood pressure,2005,8496817.818456855,8311587.38747656,9212000.0,4.0,8629305.756097568,400511.5336819044,119178.38303445559,900412.6125234403,0.10597056824821605,0.10434357501902146,0.04641294966271166,1.1083322078620184,1.0841705914877475,0.02078688368172408,185643268.989694,181235633.638619,192544526.595339,4,186266674.5533365,5670979.48951107,4171683.180690497,11308892.956719995,0.06091733364891247,0.060713452816175933,0.030445486306715668,1.0623988380743588,1.0371748334491357,0.03330276668488603
613,Metabolic risks,High systolic blood pressure,High systolic blood pressure,2006,8484731.17985901,8382911.81490546,9083070.0,4.0,8608861.04365587,328282.3005643692,96412.66612779023,700158.18509454,0.08251978409835424,0.08132994382694883,0.03813306997286131,1.0835220744955953,1.0705194787504078,0.016840082281046338,185983348.869402,180133804.409649,192980580.767125,4,186270270.7288945,5683721.6406436805,4250712.795175493,12846776.357475996,0.06907487382914605,0.06896847418112001,0.030513305308478372,1.0713179649959574,1.0376228944164054,0.03387161485555164
614,Metabolic risks,High systolic blood pressure,High systolic blood pressure,2007,8513611.505230745,8477242.17175161,8679506.73654046,4.0,8545992.97968839,91324.0800411901,24990.419354940765,202264.56478885002,0.023757786535664575,0.02366776631686692,0.010686187112281016,1.0238597129456615,1.0194858822495938,0.004350186928457739,183940104.80885148,181715237.944904,195187748.812931,4,186195799.0938845,6288479.273330782,2082485.8363994956,13472510.868027002,0.07324400995654257,0.07235668545472301,0.03377347557750202,1.0741407876433118,1.0611484048884714,0.01677852697078347
615,Metabolic risks,High systolic blood pressure,High systolic blood pressure,2010,9093684.501347654,8864176.35519808,9395860.0,4.0,9111851.339473348,229518.54346597817,158589.56137959007,531683.6448019203,0.05846735112958081,0.058350781305948174,0.025189013178000774,1.0599811672846664,1.033229160150384,0.02584537982703511,191223001.389203,173556000.0,204937516.757039,4,190234879.88386124,12870722.618955085,7144740.026595503,31381516.75703901,0.16410952934039083,0.16496195007034192,0.06765700709992135,1.180814934413325,1.101794241565852,0.05537254745763233
616,Metabolic risks,High systolic blood pressure,High systolic blood pressure,2013,9526200.415145384,9311551.44304847,10364000.0,4.0,9681988.06833481,472364.5716673044,155389.17116075475,1052448.5569515303,0.1104793633438866,0.1087016994364608,0.04878797291768875,1.1130261228097746,1.0879468779097516,0.024174040186485415,204208368.58303702,198201406.767837,212834750.857853,4,204863223.697941,6819712.162298868,4963796.616081521,14633344.090016007,0.07165888543919133,0.07142982437683412,0.03328909913257121,1.073830677232058,1.0422430399629203,0.03602372731380747
617,Metabolic risks,High systolic blood pressure,High systolic blood pressure,2015,9875114.520360515,9724656.49069728,10704000.0,4.0,10044721.382854577,456685.8655376505,137541.86815921497,979343.5093027204,0.09917287615080408,0.09749832493854638,0.045465259625535416,1.1007072599674417,1.0839367966751665,0.02064148706242194,209782139.7124255,204109206.41377,220192847.617998,4,210966583.36415476,6909572.0945271,3853396.793115005,16083641.204228014,0.07666830563495951,0.07623786169236876,0.03275197419583894,1.0787991952289662,1.049626283342537,0.02722221279287575
618,Metabolic risks,High systolic blood pressure,High systolic blood pressure,2016,10088535.16854172,9950648.39498017,10455860.0,4.0,10145894.683015902,232178.47048332225,120105.7361474149,505211.60501983017,0.050077795892033115,0.049794682559197855,0.022883981919503468,1.0507717271243044,1.0364101254861737,0.017643463396500008,212481237.2800655,208060475.892427,224080795.693545,4,214275936.53652576,6867607.01899879,2398454.333852008,16020319.801118016,0.07539639737696974,0.07476490389011634,0.032050295194150875,1.0769983810351418,1.0545909773585818,0.016728579747884175
619,Metabolic risks,High systolic blood pressure,High systolic blood pressure,2017,10269844.62177,10105993.5905644,10400000.0,4.0,10261420.708526101,137732.9617988809,106015.71032650024,294006.40943560004,0.028628126350847192,0.02865162805295697,0.013422406673613926,1.0290922814071546,1.0162132530302197,0.015298701050532024,217057497.8359295,210752897.401633,227076530.256415,4,217986105.83247674,6793535.326382487,3623551.2991835177,16323632.854782015,0.07520418791117182,0.07488382249154356,0.03116499237618084,1.0774538953249786,1.0461584258566305,0.02474046314423634
620,Metabolic risks,High systolic blood pressure,High systolic blood pressure,2019,10534910.7697355,10010947.6947849,10845595.1677194,3.0,10463817.877413267,421840.906649702,310684.39798389934,834647.4729344994,0.07922681939862836,0.07976509938462636,0.04031424395872457,1.0833734725603752,1.052339008346188,0.04370556978373904,219053473.220632,213449100.4611,235424636.139878,3,222642403.27387,11418903.462574124,5604372.759531975,21975535.678777993,0.10032041654342591,0.09870328093676803,0.05128808930672499,1.1029544543936034,1.0747359203145657,0.03791622341117073
621,Metabolic risks,High systolic blood pressure,High systolic blood pressure,2021,10751579.75091885,10651053.0935043,10852106.4083334,2.0,10751579.75091885,142166.16229569042,100526.65741454996,201053.31482909992,0.018699885922523852,0.018699885922523852,0.013222816143231475,1.0188763789893898,1.0094381894946949,0.013856615468590175,226771758.6655065,225532967.038305,228010550.292708,2,226771758.6655065,1751915.920142593,1238791.6272014976,2477583.254402995,0.010925448869748753,0.010925448869748753,0.007725458983306245,1.0109854594072811,1.0054927297036407,0.008095757612483826
622,Metabolic risks,Kidney dysfunction*,Kidney dysfunction*,1990,1718272.682296,1310000.0,1992344.77871756,4.0,1684722.53582739,305644.25397027895,210312.56399289006,682344.77871756,0.39711088103070663,0.40501908427458133,0.18142112274895933,1.5208738768836336,1.3116585361038167,0.18139333939766997,45141579.4168007,34159000.0,52173286.0313621,4,44153861.216240875,7848138.431082646,5041477.3974310495,18014286.0313621,0.3990619350074752,0.407988917280376,0.1777452348424719,1.5273657317650429,1.3215134932755848,0.16551192048482244
623,Metabolic risks,Kidney dysfunction*,Kidney dysfunction*,2005,2403162.1458565798,1991000.0,2570583.64848882,4.0,2341976.985050495,263931.8450385225,140770.98053385527,579583.6484888201,0.2411754235926657,0.24747623575657118,0.11269617367005506,1.2911017822646007,1.20701262976222,0.08681170078801002,61594578.724291354,47131000.0,64674839.8397152,4,58748749.32207447,8145659.939408626,2803419.392390199,17543839.839715198,0.28482766183440666,0.2986249076305563,0.1386524825363039,1.3722356801195645,1.3068803701235143,0.06745183789825611
624,Metabolic risks,Kidney dysfunction*,Kidney dysfunction*,2006,2438169.5884859096,2108450.0,2576800.99147228,4.0,2390397.542111025,220945.07249705342,128100.45282832533,468350.9914722801,0.1920912284707495,0.19593016777396224,0.09243026258382563,1.222130470948934,1.156380084178382,0.0778636859339513,62044963.6519867,52009540.0,65545563.373649,4,60411257.6694056,6133150.990157747,2899140.4648831002,13536023.373649001,0.2181647401644593,0.22406458491103592,0.10152331248789398,1.2602603940286532,1.1929535168353096,0.06924858870183541
625,Metabolic risks,Kidney dysfunction*,Kidney dysfunction*,2007,2489383.3915003,2040000.0,2621556.6079403,4.0,2410080.8477352248,273461.6446740869,127409.72316617006,581556.6079402999,0.2336147215916821,0.2413017009312339,0.11346575569490182,1.2850767685981863,1.220285976225637,0.07585059431864588,63001222.79500165,51000000.0,66730933.021694496,4,60933344.65292445,7092204.698729009,2986377.2685878985,15730933.021694496,0.2496925031579315,0.25816624889537393,0.11639283448374804,1.308449667092049,1.2353180940196402,0.07024960652665932
626,Metabolic risks,Kidney dysfunction*,Kidney dysfunction*,2010,2764633.53853818,2546153.96459712,2812232.92758681,3.0,2707673.47690737,141890.23962963955,47599.38904863037,266078.96298969025,0.09624384544303165,0.09826848224461625,0.052403009757181894,1.1045023068869255,1.085807683658922,0.025515965710005084,69035425.8779317,64446431.0009722,69860998.0906139,3,67780951.65650593,2917132.731163275,825572.2126822025,5414567.089641705,0.07843171850950455,0.07988331466753595,0.04303764789179196,1.0840165546104488,1.0712063461961188,0.01772275615940156
627,Metabolic risks,Kidney dysfunction*,Kidney dysfunction*,2013,2855451.4849459603,2164000.0,3029272.94716937,4.0,2726043.9792653224,396756.3980425538,149072.88952176995,865272.94716937,0.303024916280707,0.31740975338283567,0.14554291899189423,1.3998488665292836,1.3195247157790944,0.07736990925462847,70814551.84478739,51906000.0,74573985.6753011,4,67027272.34121898,10462782.290403811,3208095.077186711,22667985.675301105,0.32010349687709955,0.338190484015284,0.1560973902852621,1.4367122428101011,1.364284511324074,0.06713869932851484
628,Metabolic risks,Kidney dysfunction*,Kidney dysfunction*,2015,3011544.713588345,2426000.0,3181512.38475263,4.0,2907650.4529823298,349973.90943259693,154688.26562950504,755512.3847526298,0.2508720462770132,0.25983604183842424,0.12036312998821244,1.3114230769796495,1.2413622067552947,0.07612306356553168,73926620.0383008,54433000.0,78297094.9771069,4,70145833.76342712,10914013.707046943,3573680.465601653,23864094.9771069,0.32280787306038206,0.3402068761145618,0.15559033404400602,1.438412267872557,1.3581213609079197,0.07164123623233057
629,Metabolic risks,Kidney dysfunction*,Kidney dysfunction*,2016,3098709.65313439,2554210.0,3262461.57414549,4.0,3003522.7201035675,331098.49253520556,154182.8414525052,708251.5741454898,0.2285633871599048,0.2358069640708654,0.11023671980872801,1.2772879184348545,1.2131773241567412,0.07374003911643762,75774365.6379083,60482180.0,80453735.442388,4,73121161.67955115,8981698.724909876,3682408.700270653,19971555.442387998,0.26356611862411494,0.2731296246346861,0.12283309672064019,1.330205614982595,1.2528378712193955,0.07202079024823828
630,Metabolic risks,Kidney dysfunction*,Kidney dysfunction*,2017,3170996.20372532,2590000.0,3320224.96121056,4.0,3063054.3421652997,345289.6969132292,149158.7409436251,730224.96121056,0.2302825088067542,0.23839765137642244,0.11272725141047968,1.2819401394635368,1.2243228585812045,0.06971098035966006,77065493.9946848,61300000.0,82008787.0674321,4,74359943.76420042,9232030.493414156,3695585.9748860523,20708787.067432106,0.26871672384089806,0.2784938505749929,0.12415327427747183,1.3378268689630033,1.2571858726702252,0.07106758330983862
631,Metabolic risks,Kidney dysfunction*,Kidney dysfunction*,2019,3325787.80922656,3161551.84479555,3485449.65162411,3.0,3324263.1018820736,161954.28634788422,159661.84239755012,323897.80682855984,0.09738979917178932,0.09743446800139886,0.048718853286971106,1.1024489942689855,1.0519478953670711,0.07114670688753201,82668161.5629075,76486944.9445875,82761675.6138749,3,80638927.37378997,3596026.249728529,93514.0509673953,6274730.669287398,0.07590262745243892,0.07781267526292607,0.044594172651375615,1.082036623031986,1.0808140084925357,0.0016764352915749736
632,Metabolic risks,Kidney dysfunction*,Kidney dysfunction*,2021,3590724.628263075,3558609.22301077,3622840.03351538,2.0,3590724.628263075,45418.041668917824,32115.405252305092,64230.810504610185,0.017887980046991315,0.017887980046991315,0.012648711992957168,1.0180494138241647,1.0090247069120821,0.013254993214820562,87340070.56872874,86228294.6416617,88451846.4957958,2,87340070.56872874,1572288.5943781468,1111775.9270670488,2223551.8541340977,0.025458553441222186,0.025458553441222186,0.018001915777488383,1.0257868007638848,1.0128934003819423,0.01886478809994564
633,Metabolic risks,Low bone mineral density,Low bone mineral density,1990,207366.968755339,103270.0,209838.209603461,5.0,180821.64196602482,45560.321503171195,2471.24084812199,106568.209603461,0.5139112089215859,0.5893553915602893,0.2519627684374842,2.031937732191934,2.008007831464501,0.01766134191428448,9087697.7395114,3125000.0,11103982.4532305,5,8561723.24312718,3231872.834449735,1815302.2604885995,7978982.4532305,0.8779982215451072,0.9319365070151656,0.37747924602025434,3.55327438503376,2.9080632766436483,0.29603514852252855
634,Metabolic risks,Low bone mineral density,Low bone mineral density,2005,304009.413746342,283000.0,313171.958273623,4.0,301047.69644157676,14005.264205519525,8084.514793662005,30171.958273623022,0.09924678943921705,0.10022318267257821,0.046521745128973196,1.1066146935463712,1.0742382111178164,0.0394107892139286,12284646.9467298,7499000.0,15634262.9880158,4,11925639.220368851,3358196.379177728,1842755.4197483007,8135262.988015801,0.662230100978313,0.6821657806082937,0.2815946648328895,2.084846377919163,1.6381713490771836,0.2223070425962848
635,Metabolic risks,Low bone mineral density,Low bone mineral density,2006,319075.803526534,304452.789796303,341070.0,4.0,320918.59921234276,15099.630548442025,7330.555450768996,36617.21020369697,0.11476022248942461,0.11410124029448478,0.04705127900190985,1.1202722110978063,1.0689309444037394,0.034047969347623136,12540453.648678951,9412320.0,16095478.7889398,4,12647176.521574425,2743534.924771551,1723396.2255951008,6683158.7889398,0.5329279925725673,0.5284308934519264,0.21692864965484115,1.7100437287448578,1.33234459184122,0.20366673151421386
636,Metabolic risks,Low bone mineral density,Low bone mineral density,2007,320806.0001650995,245000.0,328780.794541012,4.0,303848.19871780276,39815.42031001933,7450.130875469476,83780.79454101197,0.2611571931257366,0.2757324048474051,0.13103721028472404,1.3419624266980081,1.3094122455718347,0.034416731456904104,12854277.91294045,7850000.0,16657161.0372326,4,12553929.215778375,3621672.3307518824,2061773.75112395,8807161.0372326,0.685154086202415,0.7015461761695566,0.28848914698355893,2.121931342322624,1.6374876322217133,0.23770675567000626
